Title,FirstClassificationId,FirstClassificationLabel,FirstClassificationName,FirstClassificationScore,SecondClassificationId,SecondClassificationLabel,SecondClassificationName,SecondClassificationScore,ThirdClassificationId,ThirdClassificationLabel,ThirdClassificationName,ThirdClassificationScore,RequestId
父亲藏女儿高中录取通知书17年,139,other,其他,0.13949188590049744,0,,UNKNOWN,0,,,,,301dd9df-0152-4885-8ea3-247489d31b05
华为回归或使iPhone出货量减少1000万,139,other,其他,0.133310467004776,0,,UNKNOWN,0,,,,,5dc89a6d-0132-4ccf-a3a2-6c2496a47ecf
卡戴珊 努力就会成功,139,other,其他,0.0957641750574112,0,,UNKNOWN,0,,,,,096a68c2-e08a-4e77-a41b-36bd83955b49
清洁工捡20万元现金交给民警,112,social,社会,0.3363102078437805,11206,social_positive,社会_正能量,0.33584827184677124,,,,,45aa9e62-684a-4e06-bd67-d98171bec904
79元对于普通人来说意味着什么,139,other,其他,0.09542854130268097,0,,UNKNOWN,0,,,,,64a812cb-031d-4fab-b6a9-abbb363342fe
吴磊请骑行大哥看不虚此行,100,funny,搞笑,0.17651745676994324,10001,funny_duanzi,搞笑_段子,0.001432770979590714,,,,,d769076b-8b2b-480b-8304-a797955132bc
眉笔推荐,139,other,其他,0.09630667418241501,0,,UNKNOWN,0,,,,,c3e35814-26d2-44e8-9eb9-b2e255b1ec0b
邓为费加罗男士金九三封,139,other,其他,0.08737226575613022,0,,UNKNOWN,0,,,,,cb640c3e-bf60-4951-9f0f-44510de98dc7
飞机上打华为卫星电话属于违规,112,social,社会,0.16470801830291748,11204,social_community,社会_社区新闻,0.1305209845304489,,,,,35ea71ea-6b18-4f9f-a270-90eb821eb97c
日本核污染水首次排海今日结束,139,other,其他,0.10887002944946289,0,,UNKNOWN,0,,,,,9089117b-065b-4b71-af06-d79222f94914
美国功勋间谍在华落网,112,social,社会,0.2937350869178772,11202,social_legaldispute,社会_法制纠纷,0.6227549314498901,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.6227549314498901,13b63cfe-0ae6-4f9a-983e-ea6754f3aeea
70岁外婆送孙女上大学寄语考个博士,139,other,其他,0.13319750130176544,0,,UNKNOWN,0,,,,,3daacd8c-4e02-4f0c-abfe-69449ca72b48
俞敏洪就2000个董宇辉账号致歉,139,other,其他,0.10913986712694168,0,,UNKNOWN,0,,,,,bc345a09-c435-4f52-a6aa-5f16b2bc57b2
陈飞宇给周杰伦送奶茶包,139,other,其他,0.14444567263126373,0,,UNKNOWN,0,,,,,b08514b1-089a-443b-88ad-947103024e83
10部电影定档国庆档,139,other,其他,0.13367918133735657,0,,UNKNOWN,0,,,,,48b20f3b-c4cf-4d4e-a844-f1c88ab81444
都说了大学生很容易噶的,112,social,社会,0.1656588315963745,11203,social_school,社会_校园新闻,0.1409183293581009,,,,,21edc136-fbb1-4c03-81a2-c02c10912ca2
封神质子一个个都好猛,139,other,其他,0.12265074253082275,0,,UNKNOWN,0,,,,,c2d6fca4-5b17-4f2d-840d-d17ab0076cc3
花西子有多贵,139,other,其他,0.10343626886606216,0,,UNKNOWN,0,,,,,112755cc-bc27-4b02-a8b1-50239ff6766e
汪苏泷上海演唱会,104,ent,娱乐,0.18611693382263184,10402,ent_domestic,娱乐_内地明星,0.18100987374782562,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.18100987374782562,ba259f22-a4a9-4048-a1b9-2b34f5f295e8
有种女性贫困叫月经贫困,139,other,其他,0.1463461071252823,0,,UNKNOWN,0,,,,,410212c4-89da-4ad0-bd66-0b4d0c08e231
何不食肉糜 尊重与边界感,139,other,其他,0.09021967649459839,0,,UNKNOWN,0,,,,,2bd0d1a1-e90c-486d-82a9-2a17203acf9b
10月韩团回归阵容,139,other,其他,0.06873615831136703,0,,UNKNOWN,0,,,,,78d25449-711a-4650-b3ff-6f1ef67d1f31
酱香拿铁和米乳拿铁选哪个,139,other,其他,0.10442344099283218,0,,UNKNOWN,0,,,,,bee20072-3465-4918-a799-bcc2f8a8c6a9
旅行真的可以看清一个人,133,inspiration,心灵鸡汤,0.1601880043745041,13301,inspiration_lifelessions,心灵鸡汤_人生感悟,0.11794659495353699,,,,,da962d30-8034-45b4-a6e4-667db299f9f9
36岁新生报到被当成学生家长,112,social,社会,0.19547677040100098,11203,social_school,社会_校园新闻,0.27039510011672974,,,,,52fa8246-e291-4785-a3e6-21ccd982baca
七年没联系的大学同学来借钱,139,other,其他,0.11811564117670059,0,,UNKNOWN,0,,,,,a6a81652-7011-4538-be6a-f639221ee4ca
韩版想见你的雨中草地聊天名场面,139,other,其他,0.12970013916492462,0,,UNKNOWN,0,,,,,3f543152-d734-486e-a6cd-6ddb1e194788
SHE在Selina电台合体,139,other,其他,0.10568618029356003,0,,UNKNOWN,0,,,,,68f16dac-a679-4dfa-b1e0-8306fb2594c0
退休教师为学生保存时光胶囊34年,112,social,社会,0.16329868137836456,11203,social_school,社会_校园新闻,0.20337092876434326,,,,,46deea09-dc35-46d4-a8c6-622728007776
李晨马天宇张含韵以前住一个院,139,other,其他,0.11174923181533813,0,,UNKNOWN,0,,,,,974f0415-29b5-466e-a675-ad6ca9d9b45b
吴磊一看书就困,139,other,其他,0.13055546581745148,0,,UNKNOWN,0,,,,,00e3d268-7e45-4e16-9269-16b221de5c9c
华为归来逼迫苹果走出舒适圈,139,other,其他,0.09233777970075607,0,,UNKNOWN,0,,,,,850d65d4-a48f-4f87-962c-63d102008866
韩版想见你导演回应李子维妆造,104,ent,娱乐,0.16729643940925598,10402,ent_domestic,娱乐_内地明星,0.12398060411214828,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.12398060411214828,c8b0af6a-80f3-423a-8473-41bb2168081a
网红男歌手涉黑涉恶被抓,112,social,社会,0.19297274947166443,11202,social_legaldispute,社会_法制纠纷,0.28152403235435486,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.28152403235435486,8b12a3b7-cb53-46c9-bfe9-c5c746e8b028
79岁摇滚奶奶成亚运会火炬手,104,ent,娱乐,0.190286785364151,10408,ent_bagua,娱乐_八卦,0.054529767483472824,,,,,a3c24235-ee37-4021-98c4-929fa9128119
沈月 今夕是何年,139,other,其他,0.09038020670413971,0,,UNKNOWN,0,,,,,d6947c7e-9ad8-4071-9282-5accd569322b
吴磊露营帐篷被吹飞,139,other,其他,0.09990553557872772,0,,UNKNOWN,0,,,,,4a2f146b-02a4-4b26-8e9b-cdcfc884e2da
上海一女子掉入地铁站台缝隙,112,social,社会,0.2676351070404053,11204,social_community,社会_社区新闻,0.4594666659832001,,,,,30de13ea-a6ca-4a34-acfe-464e0d95894e
花西子,139,other,其他,0.10883340239524841,0,,UNKNOWN,0,,,,,fbd7934b-33fd-4dd0-8e25-fbbdb1a310ee
kep1er江崎光睡了快两年沙发,139,other,其他,0.12693725526332855,0,,UNKNOWN,0,,,,,53ab02ea-7711-48b8-8ca8-b66eb325dda9
为什么韩国街上没有垃圾桶,139,other,其他,0.1441263109445572,0,,UNKNOWN,0,,,,,961d5211-38c6-4d30-aa19-d634529e343a
推迟打烊只为工人能吃碗面,139,other,其他,0.10581989586353302,0,,UNKNOWN,0,,,,,883c843c-94de-400b-84ad-ecef116edf49
杨幂哈尔滨一九四四金色旗袍路透,104,ent,娱乐,0.17309969663619995,10402,ent_domestic,娱乐_内地明星,0.29010531306266785,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.29010531306266785,6075a0f5-f850-4d43-942a-b0574ca94544
花西子眉笔每克980多可买两克黄金,139,other,其他,0.11132125556468964,0,,UNKNOWN,0,,,,,6da18bd0-e6f2-44a3-b59a-ce9451d1d312
李小龙回应飞机上打华为卫星电话,112,social,社会,0.16624461114406586,11206,social_positive,社会_正能量,0.030736519023776054,,,,,a67e547b-990a-4ad8-addc-e9243cac5f2a
高校为过生日新生送专属手工蛋糕,139,other,其他,0.12860170006752014,0,,UNKNOWN,0,,,,,b6b6bc60-d3e2-4824-8158-055e75402fc1
王力宏演唱会跪谢粉丝,104,ent,娱乐,0.17027778923511505,10402,ent_domestic,娱乐_内地明星,0.1516658514738083,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.1516658514738083,dbbfa7ff-88d2-42b1-9baa-b7a6876f8d23
西安暴雨,112,social,社会,0.17638367414474487,11204,social_community,社会_社区新闻,0.365608811378479,,,,,7ad34cf5-6c93-4c21-b363-f4a1f9ad2591
大胖媳妇和Wendy成了两口子,100,funny,搞笑,0.2834759056568146,10001,funny_duanzi,搞笑_段子,0.2386503666639328,,,,,c2edf9ea-a1bf-4fe1-930f-eef4fcbec110
漫威版异人之下群像混剪,139,other,其他,0.11909028142690659,0,,UNKNOWN,0,,,,,21ccf398-b017-4e39-8da4-5bc423235f9a
宫尚角沦陷了,139,other,其他,0.08629316091537476,0,,UNKNOWN,0,,,,,fc86a5a7-e46b-4230-96e8-18d817582842
宝宝带着独特胎记出生,139,other,其他,0.1482066810131073,0,,UNKNOWN,0,,,,,9813cc5e-c846-4a24-8fad-1ddd98d66178
张远嘉宾巡回演唱会,104,ent,娱乐,0.23164071142673492,10402,ent_domestic,娱乐_内地明星,0.14155955612659454,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.14155955612659454,3487d224-4a56-4438-8c2c-1a0976eb212e
虞书欣丁禹兮祝绪丹永夜星河路透,104,ent,娱乐,0.25873640179634094,10402,ent_domestic,娱乐_内地明星,0.32217249274253845,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.32217249274253845,7924e15b-5f9f-482b-8eb1-a2ef503e6712
多款国货彩妆比大牌彩妆还贵,117,fashion,时尚,0.23228411376476288,11703,fashion_meizhuang,时尚_美妆,0.7034384608268738,11703003,fashion_meizhuang_pingce,时尚_美妆_化妆品评测,0.7034384608268738,e8b374e3-b9b3-4274-a34b-79363399c034
华为Mate 60 Pro一周体验,139,other,其他,0.14754784107208252,0,,UNKNOWN,0,,,,,5a302607-0330-43cb-bf92-a48fff2143bf
个人努力 环境推手,139,other,其他,0.114068903028965,0,,UNKNOWN,0,,,,,0c68fbba-c195-4efc-b4fe-df9e4dd36636
国科大怎么毕业了你出秘方了,139,other,其他,0.1433418244123459,0,,UNKNOWN,0,,,,,e8e50240-4267-4314-b43d-a4f59568b7e5
杨幂秦昊哈尔滨1944路透,104,ent,娱乐,0.2060752958059311,10402,ent_domestic,娱乐_内地明星,0.3652362823486328,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.3652362823486328,5fc8cfe1-cdfe-4d8f-8c53-f0be34df9dbf
洗完头不要长时间包头发,139,other,其他,0.11455334722995758,0,,UNKNOWN,0,,,,,19762ddf-bcff-4f8b-89d0-a2aedf33aa7b
周一好像没那么难熬了,139,other,其他,0.09916432201862335,0,,UNKNOWN,0,,,,,2eaf08cc-6569-4172-a112-9cfea5127cf0
如何在办公室优雅地发疯,139,other,其他,0.10733504593372345,0,,UNKNOWN,0,,,,,4521a1fb-e5a5-40c2-974d-48681d1f1497
周杰伦终于给张彬彬送门票了吗,104,ent,娱乐,0.21306267380714417,10402,ent_domestic,娱乐_内地明星,0.23412524163722992,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.23412524163722992,4f46eabf-6434-4a91-aa14-031f3a006f9c
老师凌晨说梦话让逃课学生叫家长,100,funny,搞笑,0.1688050776720047,10001,funny_duanzi,搞笑_段子,0.023086734116077423,,,,,00010d03-c2bd-4b47-8aa9-c1b3c0cb93ec
本周狗屎运最旺的星座,139,other,其他,0.10589136183261871,0,,UNKNOWN,0,,,,,f794f3ce-a330-4591-bfcd-9699f3525206
发现间谍行为就打12339,112,social,社会,0.24525833129882812,11204,social_community,社会_社区新闻,0.29488348960876465,,,,,66028d63-4390-4cb0-bdb1-0510ebbbd912
东方甄选回应主播称918是个好日子,139,other,其他,0.09187473356723785,0,,UNKNOWN,0,,,,,3baacb2e-cf7d-4a5b-abf5-297e504e0314
男生和女生坐副驾驶的区别,139,other,其他,0.12975092232227325,0,,UNKNOWN,0,,,,,1512d498-5881-4a49-a001-8dd616b8b34c
张灵玉恋情被扒,139,other,其他,0.1381257325410843,0,,UNKNOWN,0,,,,,e77cd968-8145-4fb5-8155-cbbe38cb93aa
国航机长空中呼救通话曝光,112,social,社会,0.1870046854019165,11204,social_community,社会_社区新闻,0.3509161174297333,,,,,231029ba-4028-41e9-91da-2d7760e14664
S13抽签仪式,139,other,其他,0.0902264192700386,0,,UNKNOWN,0,,,,,a34aa570-6770-44ce-87c1-d24e9cf18442
胡锡进 尊重收入不高的劳动者,112,social,社会,0.19714197516441345,11204,social_community,社会_社区新闻,0.3121567964553833,,,,,02a49b97-3135-4776-b1d0-13b80cfb4796
班主任拍下全班孩子7岁至12岁变化,139,other,其他,0.14095453917980194,0,,UNKNOWN,0,,,,,2fa19628-0dcf-4adf-9672-3e41f3d5bb90
胡歌 我们也需要票房,139,other,其他,0.14161166548728943,0,,UNKNOWN,0,,,,,5af085ca-2162-4828-9eba-4b071ededac5
黑龙江一怀孕女子被丈夫殴打威胁,112,social,社会,0.3179096579551697,11204,social_community,社会_社区新闻,0.37717628479003906,,,,,41966845-65e2-43a2-ad98-5b0a12ae2d6f
彭昱畅哭戏含泪下跪,104,ent,娱乐,0.17372390627861023,10402,ent_domestic,娱乐_内地明星,0.38379549980163574,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.38379549980163574,64ef8a8b-ec36-40b6-ad55-ada81c353e1c
刘雨昕罚自己多写几遍祝字,139,other,其他,0.09709764271974564,0,,UNKNOWN,0,,,,,54e319bb-9ba5-4a97-8781-3b1da3240d9d
CA403航班机型为A320neo,112,social,社会,0.2001696527004242,11204,social_community,社会_社区新闻,0.15217746794223785,,,,,9443b53e-0130-4e39-a158-92cc2e3e0da9
同学们便利贴写祝福拼成画送老师,100,funny,搞笑,0.1560920625925064,10001,funny_duanzi,搞笑_段子,0.06260768324136734,,,,,9286092f-86b6-42d4-bf43-033f992a720e
库迪米乳拿铁,139,other,其他,0.08810632675886154,0,,UNKNOWN,0,,,,,c06c2afd-f316-4508-aac8-95c10cb7f4db
山东一家三代人出了18个教师,112,social,社会,0.15864591300487518,11204,social_community,社会_社区新闻,0.2934876084327698,,,,,995c34ea-a84a-4348-b910-cb36a8867cfe
赵本山你大爷永远是你大爷,100,funny,搞笑,0.32784390449523926,10001,funny_duanzi,搞笑_段子,0.029256727546453476,,,,,35a1d84a-0be2-454b-b00c-94c41c9fc0b5
东方甄选主播直播时称918是个好日子,139,other,其他,0.08233046531677246,0,,UNKNOWN,0,,,,,9021b186-134d-4867-a04f-df034417e4cd
中科大怎么毕业了你出秘方了,100,funny,搞笑,0.15062272548675537,10001,funny_duanzi,搞笑_段子,0.019215941429138184,,,,,ec878c2f-165a-4d25-980f-16fcdb58e516
一线医护人员工资降得厉害,112,social,社会,0.1631254106760025,11206,social_positive,社会_正能量,0.3596210777759552,,,,,22f523c3-bc40-4bba-ba43-03e1d1152719
怎么有一只小猫咪不合群,139,other,其他,0.13951733708381653,0,,UNKNOWN,0,,,,,82a80a76-5c51-4546-9c94-1087aab17b93
当裤子太大而我没有皮带时,139,other,其他,0.14987295866012573,0,,UNKNOWN,0,,,,,2165dac8-b559-4bb2-9096-801b46e2ace1
Note13,139,other,其他,0.11672590672969818,0,,UNKNOWN,0,,,,,83d64ead-3110-444f-8ac5-b420236c2618
宫尚角的寝衣,139,other,其他,0.10956122726202011,0,,UNKNOWN,0,,,,,636a4c7e-6066-46b4-927e-f2f18fe04fab
想看叶流西和雪莉杨一起探险,139,other,其他,0.10492205619812012,0,,UNKNOWN,0,,,,,4f6db5c4-d2af-49b1-8f67-767ce74999cc
小说第一章没看完我就沉默,126,cul,文化,0.16098035871982574,12616,cul_dushu,文化_读书,0.15901131927967072,12616002,cul_dushu_list,文化_读书_书单推荐,0.15901131927967072,e2873356-00d8-4905-9aa6-c8ef92c7ec50
西出玉门下沙子了,139,other,其他,0.10613343119621277,0,,UNKNOWN,0,,,,,13cb86b4-09e6-4db1-8cdc-8dadd54d0d0f
李佳琦变了吗,139,other,其他,0.08730495721101761,0,,UNKNOWN,0,,,,,b8ea4e04-6c4b-47ad-a0a1-7b0ff6cf7ea4
性格内向的人看起来会更显小,139,other,其他,0.08683393150568008,0,,UNKNOWN,0,,,,,910a94a8-4dee-45ae-9a41-e1aaea027cf0
00后录音系学长组寝室乐队迎新,139,other,其他,0.1423448771238327,0,,UNKNOWN,0,,,,,f40f1b19-3ee1-43b9-ab06-0a1866bf62ac
云之羽,139,other,其他,0.08434688299894333,0,,UNKNOWN,0,,,,,732087e0-c985-443d-8f45-582e0dd89418
终于知道为什么会晕车了,100,funny,搞笑,0.17192786931991577,10001,funny_duanzi,搞笑_段子,0.028833556920289993,,,,,e5021631-6871-4032-af5a-80276f5e6807
习近平对教师的嘱托与期望,112,social,社会,0.18823999166488647,11204,social_community,社会_社区新闻,0.08325403928756714,,,,,feac38f3-986a-4ba0-a703-bfdb866492cd
美国911事件22周年,139,other,其他,0.1098203957080841,0,,UNKNOWN,0,,,,,44f09976-88ea-4061-b19a-c8f9af264b9b
深圳地铁,112,social,社会,0.1747085005044937,11204,social_community,社会_社区新闻,0.5048240423202515,,,,,b41065fa-6687-4492-bc9c-e38c4f8c9324
乃万演唱会突遇断电,139,other,其他,0.14061738550662994,0,,UNKNOWN,0,,,,,9d3ec58d-c8a9-4d3a-867a-66743bcc9837
27岁女子极端减肥瘦20斤致闭经1年半,112,social,社会,0.2043895572423935,11201,social_interesting,社会_奇闻趣事,0.060106080025434494,11201001,social_interesting_human,社会_奇闻趣事_奇葩人事,0.060106080025434494,3d8ecdc3-8041-4941-8f2f-f3a5ee1129d5
华为手机无信号打通卫星电话,139,other,其他,0.13375723361968994,0,,UNKNOWN,0,,,,,70c06888-ce3a-4695-a430-9c974a59ab52
赵大侠怒追2公里拦下撞人逃逸车,100,funny,搞笑,0.2067035734653473,10001,funny_duanzi,搞笑_段子,0.015734974294900894,,,,,f6345bc7-b5df-4db1-9ab5-4a19e342036a
不要嘲讽穷人,139,other,其他,0.09681385010480881,0,,UNKNOWN,0,,,,,3193ed53-7937-4caa-92ff-37b2d9b611ef
乌尔善郭帆被聘为影视委员会专家,139,other,其他,0.1440727710723877,0,,UNKNOWN,0,,,,,3c7a2946-9ce0-4c19-a623-f0189e74b0ee
这届年轻人为何变得抠门了,139,other,其他,0.1139661893248558,0,,UNKNOWN,0,,,,,3eaf99af-a020-4701-93cd-cf83700f483c
白敬亭假扮摄像老师好机智,100,funny,搞笑,0.20032928884029388,10001,funny_duanzi,搞笑_段子,0.0013843805063515902,,,,,a496d6bd-c7cc-46db-b718-b497f23ed6a7
娘子与我有夙世的姻缘,139,other,其他,0.10163746774196625,0,,UNKNOWN,0,,,,,aade3019-a2d5-4313-b228-7d7a60e968ee
摩洛哥地震死亡人数已升至2122人,112,social,社会,0.2949647605419159,11207,social_accidentdisaster,社会_事故灾害,0.6145439743995667,11207001,social_accidentdisaster_disaster,社会_事故灾害_自然灾害,0.6145439743995667,b6e675c6-c25e-43a5-9291-68db288b1edc
上海73岁初代丁克现状颠覆想象,139,other,其他,0.10685242712497711,0,,UNKNOWN,0,,,,,47f5a578-3571-4295-a211-73ea5f2b2f56
重庆人吃这么油不会长痘吗,139,other,其他,0.10247776657342911,0,,UNKNOWN,0,,,,,543328e6-9f6c-4234-b90c-d78bc53eacbc
上官浅宫三去玩不带宫二,100,funny,搞笑,0.15378081798553467,10001,funny_duanzi,搞笑_段子,0.010441715829074383,,,,,0a650543-d4e2-440b-89b2-18744527f88b
当南方人第一次见到苹果树,139,other,其他,0.11571962386369705,0,,UNKNOWN,0,,,,,236b6cfc-9da7-41c5-ae57-e6e704dd0b62
火树晒刚抽的蒲熠星,139,other,其他,0.12930691242218018,0,,UNKNOWN,0,,,,,a1ff985d-0823-4050-a8e5-ba995af5a8dc
女子反复咳嗽多年治不好竟是因为吃多了,139,other,其他,0.12493468075990677,0,,UNKNOWN,0,,,,,a167dafa-3f71-4c09-84b8-801a7ea239d0
杨紫说长相思第二季比第一季更虐,139,other,其他,0.12552277743816376,0,,UNKNOWN,0,,,,,b0ad2573-9cec-4d36-b26c-6b9931bc5b87
周杰伦上海,139,other,其他,0.11486197263002396,0,,UNKNOWN,0,,,,,b697a1dc-9081-453d-84fc-4f37727b3f86
当代父母是会阴阳人的,139,other,其他,0.12802286446094513,0,,UNKNOWN,0,,,,,70d1c092-e940-4fcc-a737-8e34f48fcc18
吐槽商品贵等于工作不努力吗,139,other,其他,0.12368500232696533,0,,UNKNOWN,0,,,,,a2be1078-e773-40c8-b4fe-c29594fe70bd
薛之谦成都39度高烧依旧开唱,104,ent,娱乐,0.283006876707077,10402,ent_domestic,娱乐_内地明星,0.21392260491847992,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.21392260491847992,5b778e23-ccf3-4ac4-8a27-3b0dbd808f2d
摩洛哥地震瞬间画面看得揪心,112,social,社会,0.2594377398490906,11207,social_accidentdisaster,社会_事故灾害,0.5218513607978821,11207001,social_accidentdisaster_disaster,社会_事故灾害_自然灾害,0.5218513607978821,bbefe00e-fc68-41e4-9850-19114f171381
德国男篮主教练瘫倒在地,139,other,其他,0.1400804966688156,0,,UNKNOWN,0,,,,,0e230bc9-f390-4956-811c-4f02b4dfa637
张碧晨演唱会嘉宾是小鬼,104,ent,娱乐,0.3261907994747162,10402,ent_domestic,娱乐_内地明星,0.2837121784687042,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.2837121784687042,8239d101-8ee7-4a37-909c-4257bb55a0fb
不想军训 萧敬腾雨来,139,other,其他,0.13959380984306335,0,,UNKNOWN,0,,,,,5f11164b-3af0-4f22-8b03-cf18933e0ef6
国航初判CA403事件系发动机故障,112,social,社会,0.18888899683952332,11204,social_community,社会_社区新闻,0.28565147519111633,,,,,de3bfe4e-d4c7-4649-ae5b-63a328592e9e
夜色尚浅 好嗑,139,other,其他,0.08942906558513641,0,,UNKNOWN,0,,,,,dd4b19ce-22c0-4038-b093-0e52ded3ae70
国货难带和尊重消费者是两码事,139,other,其他,0.09776976704597473,0,,UNKNOWN,0,,,,,35a7be52-fb06-4ff8-adfb-8df6d562e2b4
沙特大臣称我是厦大毕业的不用翻译,139,other,其他,0.11121124029159546,0,,UNKNOWN,0,,,,,929cf909-f93f-4636-8b09-9f71e6124529
德约科维奇美网四冠王,110,sports,体育,0.24741442501544952,11014,sports_elite,体育_精英体育,0.9851427674293518,11014001,sports_elite_tennis,体育_精英体育_网球,0.9851427674293518,9668bdb2-7c93-4d47-bea1-c5667236cb1b
丞磊卢昱晓大大方方营业,139,other,其他,0.09961248189210892,0,,UNKNOWN,0,,,,,bff37647-b897-4dfc-9ba2-d8d70d5ea198
大熊猫福宝圈了好多国际粉,139,other,其他,0.14095982909202576,0,,UNKNOWN,0,,,,,ce65b22c-3e9a-46ad-92ef-c4a1a0a9d1fa
原来高铁起步这么麻烦,139,other,其他,0.112557552754879,0,,UNKNOWN,0,,,,,673d9fc3-f032-40c7-8a7f-d895fe197959
男子抢劫156元分赃30元躲进山洞14年,112,social,社会,0.17472901940345764,11202,social_legaldispute,社会_法制纠纷,0.4241320788860321,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.4241320788860321,b69589dd-93d7-4afc-aaed-531a148e9b9e
国航CA403有乘客因携带行李撤离摔倒,112,social,社会,0.19352391362190247,11204,social_community,社会_社区新闻,0.5028117895126343,,,,,50a09265-547f-48a5-b7a5-0b9b95c43be4
用女儿的奶茶袋做文具,139,other,其他,0.11509575694799423,0,,UNKNOWN,0,,,,,bd366feb-00eb-4843-af86-d3ebdf4b7242
周杰伦嘉宾,104,ent,娱乐,0.15958371758460999,10403,ent_gangaotai,娱乐_港台明星,0.1589452624320984,10403001,ent_gangaotai_news,娱乐_港台明星_明星资讯,0.1589452624320984,b467a5a8-8d15-4044-8c0a-0241903aa011
警号253689请回答,139,other,其他,0.11119206994771957,0,,UNKNOWN,0,,,,,d4231cfa-4f30-4614-9df4-663b5aec0581
TTG全员发博庆祝夺冠,139,other,其他,0.08869996666908264,0,,UNKNOWN,0,,,,,5c26621a-b731-42fd-9b68-d9e53cf49a5f
白桃星座,139,other,其他,0.08524787425994873,0,,UNKNOWN,0,,,,,7d66df02-d093-4425-ae4c-931314342d9e
真的在体面里听到了体面,139,other,其他,0.08991538733243942,0,,UNKNOWN,0,,,,,8a5690a1-0586-4059-b526-13a66d06a52d
TSM逆袭夺冠,139,other,其他,0.09250777214765549,0,,UNKNOWN,0,,,,,57e02f1d-aba6-4adc-b12b-caa8ac93e6eb
国航就CA403航班起火事件致歉,112,social,社会,0.3693927824497223,11204,social_community,社会_社区新闻,0.3314751982688904,,,,,cf514b7d-96dc-4694-865d-8654aa25e68b
李钟硕跳Fighting,139,other,其他,0.1110645979642868,0,,UNKNOWN,0,,,,,6e884968-13aa-4dc4-a5ee-7468f705a513
总书记今年国内考察有条主线,112,social,社会,0.1558285802602768,11204,social_community,社会_社区新闻,0.2159951776266098,,,,,8da4c3c0-1284-4c7b-b6ea-214725e5e8cf
山村女老师手里一碗热饭吃了又放,100,funny,搞笑,0.20801286399364471,10001,funny_duanzi,搞笑_段子,0.06915448606014252,,,,,3bacfc70-3705-4706-aa24-ce5ed9656d64
从教11年化学老师捐造血干细胞救高三女生,112,social,社会,0.23425811529159546,11206,social_positive,社会_正能量,0.9386934638023376,,,,,ad3693ac-57aa-4529-aa2d-192efd75cd15
杭州亚运火炬传递主题歌燃,139,other,其他,0.11111129075288773,0,,UNKNOWN,0,,,,,08a1bfea-240a-4a01-b42a-c09c12086b55
颠覆三观的儿童零食冷知识,139,other,其他,0.14742746949195862,0,,UNKNOWN,0,,,,,4701404f-a62b-453c-b1f3-3a9fc080fb39
塞尔维亚没有约基奇也这么强,139,other,其他,0.13492336869239807,0,,UNKNOWN,0,,,,,4f5d76ec-2397-4470-9ac6-3d5da708ab65
杨紫美拉德烟熏妆,104,ent,娱乐,0.2282378226518631,10402,ent_domestic,娱乐_内地明星,0.25566649436950684,10402006,ent_domestic_other,娱乐_内地明星_明星其他,0.25566649436950684,a7912030-70bc-45fd-855a-43594697dce4
赵露思慵懒感美拉德妆造,104,ent,娱乐,0.1769525557756424,10402,ent_domestic,娱乐_内地明星,0.36472287774086,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.36472287774086,695379bb-3df7-4d57-acfb-dac598929526
警方通报重庆女子持刀袭警被击伤死亡,112,social,社会,0.5063959360122681,11202,social_legaldispute,社会_法制纠纷,0.933122992515564,11202001,social_legaldispute_legal,社会_法制纠纷_法制案件,0.933122992515564,bac30a42-bb4d-48be-97f0-a1062ae3a2b7
塞尔维亚男篮痛哭,139,other,其他,0.1156843826174736,0,,UNKNOWN,0,,,,,5a122cb6-1286-481c-9e09-e8efe414e3f3
孙阳妈妈说这辈子都忘不了大鹏,100,funny,搞笑,0.278300017118454,10001,funny_duanzi,搞笑_段子,0.1773100346326828,,,,,82664c95-440f-4802-bf09-442fb50bcb54
波伏娃 女性要保留一定的自由和孤独,139,other,其他,0.13706417381763458,0,,UNKNOWN,0,,,,,e78b5bcc-c5e4-4554-aecc-d61a561d1333
赵丽颖去看张碧晨演唱会,104,ent,娱乐,0.35646313428878784,10402,ent_domestic,娱乐_内地明星,0.3115749657154083,10402005,ent_domestic_live,娱乐_内地明星_明星现场,0.3115749657154083,ac4b7731-0208-425a-91ac-d3d120b34dc5
薛之谦演唱会身体原因取消,104,ent,娱乐,0.19401594996452332,10402,ent_domestic,娱乐_内地明星,0.22715310752391815,10402001,ent_domestic_news,娱乐_内地明星_明星资讯,0.22715310752391815,9d761f28-5298-4956-9f7b-92601b47a95e
